booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,status,total_room_revenue,number_of_rooms,adults_count,children_count
RES-16396,GST-0534,2024-08-14,2024-08-28,2024-08-30,RT_STQ,RC_NRF,CH_EXP,Leisure,Checked-Out,7225.92,1,1,0
RES-16397,GST-0840,2024-10-15,2024-12-03,2024-12-05,RT_STQ,RC_RACK,CH_BDC,Transient,Cancelled,0,1,2,0
RES-16398,GST-0877,2024-08-24,2024-10-13,2024-10-16,RT_DLK,RC_PROMO,CH_EXP,Transient,Checked-Out,11949.3,1,1,3
RES-16399,GST-1946,2024-07-31,2024-09-19,2024-09-21,RT_OCV,RC_CORP,CH_EXP,Leisure,Checked-Out,9481.6,1,2,3
RES-16400,GST-0450,2024-01-30,2024-03-11,2024-03-12,RT_ACC,RC_PROMO,CH_EXP,Business,Checked-Out,2215.95,1,2,2
RES-16401,GST-0079,2024-03-16,2024-04-05,2024-04-09,RT_OCV,RC_CORP,CH_BDC,Leisure,Cancelled,0,1,1,3
RES-16402,GST-1883,2024-04-24,2024-06-02,2024-06-04,RT_STE,RC_NRF,CH_DIR,Leisure,Checked-Out,13632.0,1,1,0
RES-16403,GST-1294,2024-08-13,2024-09-11,2024-09-12,RT_DLK,RC_RACK,CH_DIR,Business,Checked-Out,3152.0,1,1,0
RES-16404,GST-0048,2024-08-20,2024-09-07,2024-09-14,RT_STQ,RC_RACK,CH_BDC,Group,Cancelled,0,1,1,2
RES-16405,GST-0056,2024-09-14,2024-10-19,2024-10-20,RT_OCV,RC_CORP,CH_EXP,Transient,Cancelled,0,4,4,0
RES-16406,GST-0812,2024-12-28,2024-12-28,2024-12-31,RT_STQ,RC_PROMO,CH_WAL,Leisure,Checked-Out,9898.59,1,1,3
RES-16407,GST-0324,2024-08-07,2024-09-24,2024-09-27,RT_OCV,RC_NRF,CH_EXP,Group,Checked-Out,8876.16,1,2,0
RES-16408,GST-1669,2024-08-22,2024-09-27,2024-10-01,RT_STQ,RC_AAA,CH_BDC,Leisure,Checked-Out,7571.52,1,2,1
RES-16409,GST-1106,2024-05-26,2024-06-16,2024-06-19,RT_OCV,RC_RACK,CH_EXP,Group,Checked-Out,12880.8,1,1,0
RES-16410,GST-0733,2024-02-25,2024-03-22,2024-03-23,RT_OCV,RC_CORP,CH_DIR,Business,Checked-Out,10738.0,2,4,1
RES-16411,GST-1200,2024-06-28,2024-08-20,2024-08-22,RT_DLK,RC_NRF,CH_BDC,Leisure,Checked-Out,22488.96,3,1,0
RES-16412,GST-1992,2024-10-28,2024-12-01,2024-12-03,RT_DLK,RC_RACK,CH_DIR,Business,Checked-Out,12669.8,1,2,0
RES-16413,GST-1130,2024-01-15,2024-02-14,2024-02-16,RT_OCV,RC_RACK,CH_DIR,Business,Checked-Out,14279.2,1,1,0
RES-16414,GST-0456,2024-01-01,2024-01-18,2024-01-22,RT_STQ,RC_AAA,CH_DIR,Group,Checked-Out,15294.24,1,1,1
RES-16415,GST-1445,2024-04-08,2024-04-24,2024-04-25,RT_STQ,RC_PROMO,CH_BDC,Transient,Checked-Out,2249.44,1,1,0
RES-16416,GST-1309,2024-01-28,2024-02-18,2024-02-21,RT_STQ,RC_RACK,CH_DIR,Leisure,Checked-Out,12803.7,1,2,0
RES-16417,GST-1283,2024-10-14,2024-12-12,2024-12-14,RT_DLK,RC_NRF,CH_EXP,Business,Checked-Out,10006.88,1,1,1
RES-16418,GST-1873,2024-01-01,2024-02-01,2024-02-07,RT_DLK,RC_RACK,CH_DIR,Group,Checked-Out,28282.8,1,2,0
RES-16419,GST-0185,2024-09-30,2024-10-21,2024-10-23,RT_DLK,RC_NRF,CH_DIR,Business,Checked-Out,7326.4,1,2,0
RES-16420,GST-0673,2024-09-17,2024-09-17,2024-09-20,RT_STQ,RC_NRF,CH_WAL,Leisure,Checked-Out,5629.44,1,1,0
RES-16421,GST-0890,2024-07-24,2024-08-19,2024-08-20,RT_STQ,RC_NRF,CH_GDS,Business,Checked-Out,3471.52,1,2,1
RES-16422,GST-1023,2024-02-27,2024-04-15,2024-04-17,RT_OCV,RC_NRF,CH_BDC,Business,Checked-Out,7395.84,1,1,2
RES-16423,GST-0652,2024-06-23,2024-07-22,2024-07-24,RT_DLK,RC_CORP,CH_DIR,Leisure,Checked-Out,10769.2,1,1,2
RES-16424,GST-0351,2024-05-21,2024-06-29,2024-06-30,RT_STQ,RC_NRF,CH_DIR,Business,Checked-Out,2135.04,1,2,1
RES-16425,GST-0679,2024-02-22,2024-03-20,2024-03-21,RT_DLK,RC_PROMO,CH_DIR,Business,Checked-Out,3636.3,1,1,1
RES-16426,GST-1643,2024-05-23,2024-06-08,2024-06-12,RT_DLK,RC_AAA,CH_EXP,Leisure,Checked-Out,13115.52,1,1,0
RES-16427,GST-1639,2024-08-17,2024-09-18,2024-09-23,RT_DLK,RC_CORP,CH_DIR,Leisure,Checked-Out,14808.0,1,1,3
RES-16428,GST-1947,2024-01-29,2024-02-25,2024-02-27,RT_STQ,RC_CORP,CH_BDC,Business,Cancelled,0,1,1,0
RES-16429,GST-0740,2024-08-05,2024-08-30,2024-09-03,RT_STQ,RC_RACK,CH_EXP,Leisure,Checked-Out,16156.4,1,2,0
RES-16430,GST-0207,2024-05-29,2024-06-25,2024-06-27,RT_DLK,RC_PROMO,CH_BDC,Business,Checked-Out,5459.04,1,1,0
RES-16431,GST-1882,2024-04-28,2024-04-29,2024-05-02,RT_OCV,RC_AAA,CH_WAL,Leisure,Checked-Out,13681.44,1,1,0
RES-16432,GST-0187,2024-01-01,2024-01-22,2024-01-27,RT_STQ,RC_CORP,CH_DIR,Group,Checked-Out,17719.0,1,1,0
RES-16433,GST-0093,2024-10-27,2024-11-15,2024-11-20,RT_DLK,RC_NRF,CH_EXP,Leisure,Checked-Out,38719.2,2,3,0
RES-16434,GST-1960,2024-01-23,2024-03-07,2024-03-10,RT_DLK,RC_AAA,CH_EXP,Leisure,Checked-Out,12260.7,1,1,0
RES-16435,GST-1249,2024-10-19,2024-11-12,2024-11-14,RT_STQ,RC_RACK,CH_GDS,Business,Checked-Out,7932.6,1,1,0
RES-16436,GST-0868,2024-07-24,2024-09-01,2024-09-03,RT_OCV,RC_CORP,CH_EXP,Wholesale,Cancelled,0,1,1,0
RES-16437,GST-1861,2024-01-20,2024-02-27,2024-02-29,RT_DLK,RC_NRF,CH_DIR,Business,No-Show,5058.56,1,1,0
RES-16438,GST-1129,2024-08-08,2024-09-02,2024-09-09,RT_DLK,RC_NRF,CH_EXP,Group,Checked-Out,18161.92,1,1,0
RES-16439,GST-1426,2024-06-15,2024-07-11,2024-07-13,RT_DLK,RC_CORP,CH_DIR,Leisure,Checked-Out,11060.4,1,2,1
RES-16440,GST-0043,2024-04-08,2024-04-30,2024-05-02,RT_STQ,RC_CORP,CH_BDC,Leisure,Checked-Out,4080.0,1,1,1
RES-16441,GST-0142,2024-06-25,2024-08-22,2024-08-26,RT_STQ,RC_AAA,CH_EXP,Group,Cancelled,0,1,1,2
RES-16442,GST-0332,2024-04-02,2024-04-21,2024-04-24,RT_STQ,RC_CORP,CH_EXP,Leisure,Checked-Out,6480.0,1,2,0
RES-16443,GST-0125,2024-06-24,2024-08-22,2024-08-23,RT_STQ,RC_RACK,CH_BDC,Business,Checked-Out,4279.6,1,1,0
RES-16444,GST-1504,2024-01-30,2024-02-28,2024-03-02,RT_DLK,RC_AAA,CH_EXP,Transient,Checked-Out,16690.05,1,1,0
RES-16445,GST-1044,2024-11-15,2024-12-02,2024-12-06,RT_OCV,RC_NRF,CH_DIR,Wholesale,Checked-Out,23753.6,1,1,0
RES-16446,GST-0440,2024-02-20,2024-04-12,2024-04-14,RT_DLK,RC_PROMO,CH_EXP,Leisure,Checked-Out,5407.36,1,2,0
RES-16447,GST-1995,2024-08-06,2024-08-28,2024-08-31,RT_DLK,RC_NRF,CH_DIR,Transient,Cancelled,0,1,2,3
RES-16448,GST-1621,2024-07-21,2024-09-19,2024-09-25,RT_STE,RC_CORP,CH_EXP,Group,Checked-Out,186259.2,4,4,0
RES-16449,GST-0596,2024-01-01,2024-02-02,2024-02-04,RT_OCV,RC_AAA,CH_EXP,Leisure,Cancelled,0,1,1,0
RES-16450,GST-1475,2024-03-27,2024-05-05,2024-05-08,RT_ACC,RC_NRF,CH_BDC,Leisure,Checked-Out,5447.04,1,1,1
RES-16451,GST-0573,2024-06-18,2024-07-15,2024-07-16,RT_DLK,RC_PROMO,CH_GDS,Transient,Checked-Out,4716.14,1,2,0
RES-16452,GST-1869,2024-03-08,2024-03-08,2024-03-12,RT_STQ,RC_PROMO,CH_WAL,Wholesale,Checked-Out,9166.4,1,1,2
RES-16453,GST-0017,2024-05-15,2024-06-10,2024-06-14,RT_OCV,RC_RACK,CH_DIR,Leisure,Cancelled,0,1,2,0
RES-16454,GST-0592,2024-10-28,2024-11-19,2024-11-22,RT_STQ,RC_RACK,CH_EXP,Transient,Checked-Out,10034.7,1,2,1
RES-16455,GST-0405,2024-08-15,2024-10-13,2024-10-17,RT_STQ,RC_CORP,CH_EXP,Leisure,Checked-Out,11172.0,1,2,2
RES-16456,GST-0299,2024-10-17,2024-11-19,2024-11-22,RT_STQ,RC_RACK,CH_BDC,Transient,Checked-Out,10900.5,1,2,0
RES-16457,GST-0793,2024-10-07,2024-12-03,2024-12-07,RT_OCV,RC_AAA,CH_EXP,Leisure,No-Show,7551.18,1,1,0
RES-16458,GST-1640,2024-03-02,2024-03-30,2024-04-01,RT_STQ,RC_AAA,CH_BDC,Transient,Cancelled,0,1,1,1
RES-16459,GST-1035,2024-04-27,2024-05-28,2024-05-31,RT_OCV,RC_NRF,CH_DIR,Transient,Checked-Out,9768.96,1,2,2
RES-16460,GST-0786,2024-02-22,2024-04-18,2024-04-20,RT_DLK,RC_AAA,CH_BDC,Wholesale,Cancelled,0,1,2,0
RES-16461,GST-1850,2024-02-13,2024-03-20,2024-03-21,RT_OCV,RC_AAA,CH_DIR,Business,Checked-Out,4589.1,1,2,1
RES-16462,GST-1573,2024-04-13,2024-06-10,2024-06-13,RT_OCV,RC_RACK,CH_BDC,Wholesale,Checked-Out,11613.6,1,2,0
RES-16463,GST-1914,2024-05-26,2024-06-07,2024-06-11,RT_STQ,RC_NRF,CH_DIR,Leisure,Checked-Out,7741.44,1,1,0
RES-16464,GST-0025,2024-09-12,2024-10-12,2024-10-14,RT_STQ,RC_CORP,CH_DIR,Business,No-Show,3460.0,1,2,1
RES-16465,GST-0721,2024-10-28,2024-11-07,2024-11-10,RT_STQ,RC_CORP,CH_DIR,Transient,Checked-Out,11508.9,1,2,0
RES-16466,GST-1136,2024-07-01,2024-08-20,2024-08-21,RT_DLK,RC_RACK,CH_BDC,Business,Checked-Out,5947.5,1,1,0
RES-16467,GST-1020,2024-10-20,2024-11-18,2024-11-20,RT_STQ,RC_RACK,CH_BDC,Business,Checked-Out,6848.4,1,2,3
RES-16468,GST-0606,2024-06-17,2024-07-05,2024-07-07,RT_STQ,RC_CORP,CH_EXP,Business,Checked-Out,7579.0,1,1,1
RES-16469,GST-0287,2024-03-08,2024-03-24,2024-03-28,RT_OCV,RC_PROMO,CH_BDC,Leisure,Checked-Out,16738.2,1,2,0
RES-16470,GST-0849,2024-11-22,2024-11-23,2024-11-27,RT_DLK,RC_AAA,CH_WAL,Group,Checked-Out,65566.8,3,3,0
RES-16471,GST-1941,2024-05-14,2024-06-27,2024-07-01,RT_STQ,RC_RACK,CH_EXP,Leisure,Checked-Out,9952.0,1,2,1
RES-16472,GST-1507,2024-08-27,2024-10-13,2024-10-14,RT_ACC,RC_CORP,CH_BDC,Business,Checked-Out,3136.0,1,2,0
RES-16473,GST-0734,2024-10-20,2024-11-02,2024-11-06,RT_OCV,RC_RACK,CH_GDS,Leisure,Checked-Out,28958.8,1,1,0
RES-16474,GST-0790,2024-05-08,2024-05-08,2024-05-10,RT_OCV,RC_NRF,CH_WAL,Business,Checked-Out,5821.44,1,1,1
RES-16475,GST-0191,2024-07-07,2024-07-30,2024-08-01,RT_STQ,RC_NRF,CH_EXP,Business,Checked-Out,5757.44,1,2,0
RES-16476,GST-1694,2024-03-19,2024-05-16,2024-05-20,RT_STQ,RC_RACK,CH_BDC,Leisure,No-Show,2113.6,1,2,1
RES-16477,GST-0567,2024-02-23,2024-03-11,2024-03-17,RT_DLK,RC_RACK,CH_EXP,Group,Checked-Out,22584.0,1,1,0
RES-16478,GST-0233,2024-06-02,2024-07-18,2024-07-21,RT_STQ,RC_RACK,CH_BDC,Transient,Cancelled,0,1,2,0
RES-16479,GST-1317,2024-02-27,2024-03-11,2024-03-13,RT_DLK,RC_RACK,CH_DIR,Business,No-Show,4188.0,1,1,0
RES-16480,GST-1423,2024-02-13,2024-03-14,2024-03-15,RT_OCV,RC_NRF,CH_DIR,Business,Checked-Out,4856.8,1,2,2
RES-16481,GST-0515,2024-04-18,2024-04-25,2024-04-27,RT_DLK,RC_CORP,CH_DIR,Leisure,Checked-Out,5635.2,1,2,3
RES-16482,GST-1707,2024-03-26,2024-05-02,2024-05-04,RT_OCV,RC_RACK,CH_EXP,Leisure,Checked-Out,9724.8,1,1,0
RES-16483,GST-0648,2024-08-04,2024-09-29,2024-10-03,RT_STQ,RC_RACK,CH_EXP,Wholesale,Cancelled,0,1,1,0
RES-16484,GST-1336,2024-06-24,2024-08-01,2024-08-07,RT_DLK,RC_AAA,CH_BDC,Group,Cancelled,0,1,2,0
RES-16485,GST-1448,2024-08-04,2024-09-28,2024-10-03,RT_ACC,RC_RACK,CH_BDC,Leisure,Checked-Out,11564.0,1,2,0
RES-16486,GST-1308,2024-03-07,2024-04-17,2024-04-18,RT_DLK,RC_RACK,CH_EXP,Transient,Checked-Out,3362.4,1,2,0
RES-16487,GST-0614,2024-09-19,2024-10-08,2024-10-11,RT_STQ,RC_RACK,CH_DIR,Leisure,Checked-Out,7869.0,1,2,0
RES-16488,GST-1344,2024-01-06,2024-02-02,2024-02-06,RT_STQ,RC_NRF,CH_DIR,Leisure,Checked-Out,11672.96,1,2,2
RES-16489,GST-0192,2024-01-01,2024-01-11,2024-01-13,RT_STQ,RC_RACK,CH_GDS,Transient,Checked-Out,7906.6,1,2,1
RES-16490,GST-0032,2024-11-15,2024-12-26,2024-12-28,RT_OCV,RC_AAA,CH_BDC,Leisure,Checked-Out,13780.26,1,2,0
RES-16491,GST-0397,2024-05-03,2024-06-29,2024-06-30,RT_OCV,RC_AAA,CH_EXP,Transient,Checked-Out,12411.36,3,1,0
RES-16492,GST-1403,2024-02-26,2024-04-03,2024-04-05,RT_STE,RC_RACK,CH_DIR,Business,Checked-Out,17918.4,1,2,0
RES-16493,GST-0322,2024-10-08,2024-10-16,2024-10-17,RT_OCV,RC_PROMO,CH_DIR,Business,Checked-Out,4115.7,1,2,3
RES-16494,GST-1974,2024-05-17,2024-06-15,2024-06-17,RT_STQ,RC_NRF,CH_GDS,Leisure,Checked-Out,3692.8,1,1,1
RES-16495,GST-0618,2024-07-26,2024-09-10,2024-09-11,RT_DLK,RC_CORP,CH_BDC,Transient,Cancelled,0,1,2,1
RES-16496,GST-0719,2024-05-16,2024-07-06,2024-07-07,RT_DLK,RC_NRF,CH_BDC,Business,Checked-Out,3759.6,1,2,0
RES-16497,GST-1301,2024-10-12,2024-11-05,2024-11-07,RT_OCV,RC_RACK,CH_DIR,Leisure,No-Show,7671.3,1,2,0
RES-16498,GST-0557,2024-08-04,2024-09-02,2024-09-05,RT_OCV,RC_RACK,CH_DIR,Wholesale,Checked-Out,14803.2,1,1,2
RES-16499,GST-0234,2024-10-25,2024-12-01,2024-12-03,RT_OCV,RC_CORP,CH_EXP,Transient,Cancelled,0,1,2,0
RES-16500,GST-1944,2024-05-07,2024-05-28,2024-06-02,RT_STQ,RC_RACK,CH_EXP,Leisure,Cancelled,0,1,2,0
RES-16501,GST-1327,2024-01-11,2024-02-04,2024-02-06,RT_STQ,RC_RACK,CH_DIR,Business,Checked-Out,8398.0,1,2,0
RES-16502,GST-0258,2024-04-07,2024-05-21,2024-05-23,RT_STE,RC_AAA,CH_BDC,Transient,Checked-Out,16751.52,1,2,0
RES-16503,GST-1603,2024-08-11,2024-09-16,2024-09-18,RT_ACC,RC_CORP,CH_DIR,Business,Checked-Out,4281.6,1,2,1
RES-16504,GST-1152,2024-07-19,2024-09-03,2024-09-04,RT_DLK,RC_NRF,CH_BDC,Transient,Cancelled,0,1,1,0
RES-16505,GST-0351,2024-04-15,2024-05-05,2024-05-10,RT_ACC,RC_RACK,CH_GDS,Leisure,Checked-Out,10640.0,1,2,0
RES-16506,GST-1999,2024-01-01,2024-01-10,2024-01-11,RT_STQ,RC_RACK,CH_DIR,Business,Checked-Out,3703.7,1,1,0
RES-16507,GST-1619,2024-09-17,2024-11-15,2024-11-17,RT_STQ,RC_RACK,CH_BDC,Leisure,Checked-Out,9058.4,1,2,0
RES-16508,GST-0992,2024-02-20,2024-02-28,2024-03-01,RT_STQ,RC_NRF,CH_GDS,Leisure,Checked-Out,6387.68,1,2,0
RES-16509,GST-1878,2024-02-07,2024-02-28,2024-03-02,RT_DLK,RC_NRF,CH_DIR,Leisure,Cancelled,0,1,2,0
RES-16510,GST-0465,2024-03-02,2024-04-10,2024-04-12,RT_STQ,RC_AAA,CH_EXP,Leisure,Checked-Out,4263.84,1,1,2
RES-16511,GST-1237,2024-10-13,2024-11-13,2024-11-15,RT_OCV,RC_RACK,CH_DIR,Leisure,Cancelled,0,1,1,0
RES-16512,GST-1563,2024-11-09,2024-12-18,2024-12-20,RT_STE,RC_NRF,CH_DIR,Leisure,Checked-Out,19169.28,1,1,0
RES-16513,GST-1178,2024-04-19,2024-04-20,2024-04-23,RT_DLK,RC_PROMO,CH_WAL,Transient,Checked-Out,10030.68,1,1,0
RES-16514,GST-0431,2024-10-04,2024-10-29,2024-10-31,RT_STQ,RC_RACK,CH_GDS,Transient,Checked-Out,6084.0,1,1,0
RES-16515,GST-1892,2024-11-03,2024-11-23,2024-11-25,RT_OCV,RC_RACK,CH_GDS,Business,Checked-Out,11845.6,1,1,1
RES-16516,GST-0118,2024-11-25,2024-12-27,2024-12-28,RT_STQ,RC_RACK,CH_EXP,Business,Checked-Out,4240.6,1,1,2
RES-16517,GST-0981,2024-09-27,2024-10-22,2024-10-27,RT_STQ,RC_CORP,CH_EXP,Leisure,Cancelled,0,1,1,0
RES-16518,GST-1057,2024-07-06,2024-08-09,2024-08-13,RT_DLK,RC_RACK,CH_EXP,Leisure,Checked-Out,20904.0,1,1,1
RES-16519,GST-0172,2024-11-02,2024-11-13,2024-11-15,RT_DLK,RC_RACK,CH_GDS,Business,Checked-Out,10059.4,1,1,0
RES-16520,GST-0657,2024-03-05,2024-03-05,2024-03-06,RT_DLK,RC_RACK,CH_WAL,Business,Checked-Out,3741.0,1,2,0
RES-16521,GST-0952,2024-09-05,2024-09-13,2024-09-15,RT_OCV,RC_RACK,CH_GDS,Business,Cancelled,0,1,1,0
RES-16522,GST-1687,2024-06-21,2024-08-02,2024-08-03,RT_OCV,RC_NRF,CH_BDC,Business,Checked-Out,6108.96,1,2,0
RES-16523,GST-1977,2024-01-13,2024-01-21,2024-01-28,RT_STQ,RC_RACK,CH_GDS,Group,Cancelled,0,1,2,0
RES-16524,GST-1226,2024-07-14,2024-08-12,2024-08-16,RT_STQ,RC_AAA,CH_EXP,Group,Cancelled,0,1,1,0
RES-16525,GST-1690,2024-11-29,2024-12-25,2024-12-26,RT_STQ,RC_CORP,CH_DIR,Transient,No-Show,4193.8,1,1,1
RES-16526,GST-0960,2024-11-14,2024-12-24,2024-12-27,RT_DLK,RC_CORP,CH_EXP,Transient,Checked-Out,15408.9,1,2,0
RES-16527,GST-1798,2024-09-03,2024-09-28,2024-09-30,RT_STE,RC_AAA,CH_EXP,Leisure,Checked-Out,15654.24,1,2,1
RES-16528,GST-1744,2024-10-24,2024-11-24,2024-11-26,RT_STQ,RC_RACK,CH_DIR,Business,Checked-Out,7917.0,1,2,0
RES-16529,GST-0652,2024-01-27,2024-03-05,2024-03-07,RT_STQ,RC_AAA,CH_DIR,Business,Checked-Out,5990.4,1,2,0
RES-16530,GST-0463,2024-03-04,2024-04-09,2024-04-10,RT_STE,RC_RACK,CH_DIR,Transient,Checked-Out,7888.0,1,1,3
RES-16531,GST-1362,2024-09-26,2024-10-28,2024-10-31,RT_DLK,RC_CORP,CH_EXP,Transient,Checked-Out,22002.0,2,3,0
RES-16532,GST-1497,2024-02-04,2024-03-10,2024-03-15,RT_DLK,RC_NRF,CH_EXP,Leisure,Checked-Out,19972.0,1,1,0
RES-16533,GST-1259,2024-03-20,2024-04-17,2024-04-22,RT_DLK,RC_NRF,CH_EXP,Group,Cancelled,0,1,2,0
RES-16534,GST-0866,2024-04-19,2024-05-04,2024-05-08,RT_STQ,RC_RACK,CH_GDS,Wholesale,Checked-Out,8585.6,1,1,1
RES-16535,GST-0859,2024-04-16,2024-04-28,2024-05-02,RT_OCV,RC_CORP,CH_GDS,Leisure,Checked-Out,18121.6,1,2,0
RES-16536,GST-1182,2024-08-19,2024-09-24,2024-09-28,RT_DLK,RC_NRF,CH_BDC,Wholesale,Checked-Out,10915.84,1,1,0
RES-16537,GST-0489,2024-10-16,2024-11-08,2024-11-10,RT_OCV,RC_NRF,CH_DIR,Leisure,Cancelled,0,1,2,0
RES-16538,GST-1433,2024-10-10,2024-11-02,2024-11-04,RT_OCV,RC_NRF,CH_DIR,Business,Checked-Out,9588.8,1,2,0
RES-16539,GST-0490,2024-07-26,2024-08-23,2024-08-25,RT_DLK,RC_NRF,CH_EXP,Business,Cancelled,0,1,2,0
RES-16540,GST-0513,2024-08-26,2024-09-18,2024-09-20,RT_STQ,RC_NRF,CH_EXP,Transient,Checked-Out,3904.0,1,2,0
RES-16541,GST-0576,2024-09-09,2024-10-30,2024-11-01,RT_OCV,RC_PROMO,CH_EXP,Business,Cancelled,0,1,2,2
RES-16542,GST-1787,2024-11-28,2024-12-28,2024-12-31,RT_STE,RC_AAA,CH_DIR,Leisure,Checked-Out,28402.92,1,1,1
RES-16543,GST-1613,2024-01-01,2024-01-19,2024-01-22,RT_OCV,RC_RACK,CH_DIR,Leisure,Checked-Out,17577.3,1,1,1
RES-16544,GST-0163,2024-06-25,2024-08-05,2024-08-08,RT_OCV,RC_NRF,CH_BDC,Transient,Checked-Out,15500.16,1,1,1
RES-16545,GST-0048,2024-01-15,2024-01-15,2024-01-17,RT_STQ,RC_RACK,CH_WAL,Transient,Checked-Out,7332.0,1,2,2
RES-16546,GST-1072,2024-04-26,2024-06-05,2024-06-08,RT_DLK,RC_CORP,CH_DIR,Leisure,Checked-Out,9969.6,1,1,0
RES-16547,GST-0097,2024-08-14,2024-09-22,2024-09-24,RT_STQ,RC_NRF,CH_DIR,Business,Checked-Out,3646.72,1,2,2
RES-16548,GST-1115,2024-05-06,2024-05-07,2024-05-12,RT_DLK,RC_CORP,CH_WAL,Leisure,Checked-Out,19812.0,1,2,0
RES-16549,GST-0623,2024-02-04,2024-03-08,2024-03-11,RT_OCV,RC_RACK,CH_DIR,Transient,Checked-Out,15138.0,1,2,0
RES-16550,GST-1889,2024-05-01,2024-06-14,2024-06-19,RT_OCV,RC_RACK,CH_DIR,Group,Checked-Out,116740.0,5,1,0
RES-16551,GST-0433,2024-11-26,2024-11-27,2024-11-29,RT_ACC,RC_NRF,CH_WAL,Leisure,Checked-Out,5786.56,1,1,1
RES-16552,GST-1456,2024-09-01,2024-10-14,2024-10-17,RT_DLK,RC_RACK,CH_EXP,Transient,Checked-Out,11529.0,1,2,2
RES-16553,GST-1609,2024-05-28,2024-07-25,2024-07-27,RT_DLK,RC_AAA,CH_EXP,Business,Checked-Out,20456.28,2,1,1
RES-16554,GST-0411,2024-03-09,2024-05-07,2024-05-10,RT_STQ,RC_RACK,CH_BDC,Group,Checked-Out,39516.0,5,3,1
RES-16555,GST-1275,2024-11-02,2024-11-24,2024-11-26,RT_STQ,RC_AAA,CH_GDS,Business,Cancelled,0,1,1,0
RES-16556,GST-0995,2024-04-27,2024-05-16,2024-05-18,RT_OCV,RC_NRF,CH_EXP,Business,Checked-Out,5877.76,1,2,0
RES-16557,GST-0288,2024-10-03,2024-10-03,2024-10-07,RT_STQ,RC_CORP,CH_WAL,Leisure,Checked-Out,10200.0,1,2,1
RES-16558,GST-1546,2024-06-23,2024-07-19,2024-07-24,RT_ACC,RC_RACK,CH_DIR,Leisure,Checked-Out,16555.5,1,2,3
RES-16559,GST-1173,2024-01-01,2024-01-16,2024-01-21,RT_STE,RC_RACK,CH_DIR,Leisure,Checked-Out,64811.5,1,2,2
RES-16560,GST-1801,2024-01-01,2024-01-27,2024-02-01,RT_STQ,RC_AAA,CH_GDS,Group,Checked-Out,18638.1,1,2,1
RES-16561,GST-1668,2024-05-14,2024-05-14,2024-05-17,RT_OCV,RC_NRF,CH_WAL,Leisure,Checked-Out,9471.36,1,2,3
RES-16562,GST-1433,2024-11-15,2024-12-26,2024-12-27,RT_STQ,RC_RACK,CH_BDC,Business,Checked-Out,3459.3,1,1,0
RES-16563,GST-1185,2024-11-14,2024-11-30,2024-12-03,RT_OCV,RC_RACK,CH_EXP,Transient,Checked-Out,21730.8,1,1,0
RES-16564,GST-0284,2024-01-01,2024-01-22,2024-01-26,RT_DLK,RC_CORP,CH_EXP,Leisure,Checked-Out,19094.4,1,2,0
RES-16565,GST-0611,2024-08-19,2024-10-16,2024-10-18,RT_STQ,RC_NRF,CH_EXP,Business,Checked-Out,5361.6,1,2,0
RES-16566,GST-1038,2024-07-03,2024-08-12,2024-08-16,RT_DLK,RC_CORP,CH_BDC,Leisure,Cancelled,0,1,2,1
RES-16567,GST-0200,2024-11-01,2024-12-28,2024-12-30,RT_STQ,RC_AAA,CH_BDC,Leisure,Checked-Out,6895.98,1,1,0
RES-16568,GST-0457,2024-08-18,2024-09-24,2024-09-28,RT_DLK,RC_NRF,CH_DIR,Leisure,Checked-Out,9794.56,1,2,0
RES-16569,GST-0064,2024-12-29,2024-12-29,2025-01-03,RT_STQ,RC_RACK,CH_WAL,Leisure,Confirmed,16783.0,1,1,0
RES-16570,GST-1915,2024-01-23,2024-02-12,2024-02-14,RT_STQ,RC_AAA,CH_DIR,Wholesale,Checked-Out,7977.06,1,1,0
RES-16571,GST-1565,2024-01-01,2024-01-10,2024-01-15,RT_STQ,RC_NRF,CH_DIR,Leisure,Cancelled,0,1,1,0
RES-16572,GST-0909,2024-05-09,2024-05-23,2024-05-27,RT_STQ,RC_AAA,CH_DIR,Leisure,Checked-Out,7375.68,1,2,0
RES-16573,GST-1949,2024-04-30,2024-06-01,2024-06-02,RT_DLK,RC_RACK,CH_DIR,Business,Checked-Out,3994.4,1,1,1
RES-16574,GST-1154,2024-02-28,2024-03-19,2024-03-20,RT_DLK,RC_RACK,CH_EXP,Transient,Checked-Out,4547.0,1,1,0
RES-16575,GST-1421,2024-01-01,2024-02-01,2024-02-03,RT_DLK,RC_AAA,CH_EXP,Business,Checked-Out,8983.26,1,2,0
RES-16576,GST-1691,2024-01-11,2024-02-11,2024-02-12,RT_DLK,RC_CORP,CH_EXP,Transient,Checked-Out,9765.6,2,2,0
RES-16577,GST-1976,2024-03-28,2024-04-15,2024-04-17,RT_OCV,RC_CORP,CH_EXP,Transient,Checked-Out,9500.8,1,2,2
RES-16578,GST-1973,2024-05-12,2024-06-21,2024-06-26,RT_STQ,RC_AAA,CH_BDC,Leisure,Checked-Out,11826.0,1,1,1
RES-16579,GST-0745,2024-10-31,2024-11-15,2024-11-18,RT_STQ,RC_CORP,CH_DIR,Group,Checked-Out,11887.2,1,1,3
